split,path,dataset,source,generator,speaker_id,voice_fake,voice_present,music_present,duration_sec,specialist_score,df_score,voice_score,segment_spread,mix_mode,mix_snr_db,augment,threshold,predicted_fake,false_positive,false_negative,error_type,duration_bucket,snr_bucket,codec,telephone,mixed_music,partial_overlap,confidence_bucket
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0026.flac,librispeech_dev,librispeech_dev,LibriSpeech,1919,0,1,0,5.655,0.7320155501365662,0.0143695053426104,0.5167217366983794,0.04210245609283447,none,,none,0.7222907679582625,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0039.flac|data/raw/gtzan_unique_v2/jazz.00012.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,mix::777::gtzan_5_jazz.00012,0,1,1,32.798375,0.7250065207481384,0.0281373198584168,0.5159457604812219,0.03953814506530762,crossfade,5.0,none,0.7222907679582625,0,0,0,correct,>30,mid,False,False,True,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0019.flac|data/raw/gtzan_unique_v2/rock.00041.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,mix::3000::gtzan_9_rock.00041,0,1,1,47.733375,0.7282344102859497,0.0061553427853377,0.5116106900357661,0.03683203458786011,music_then_voice,0.0,none,0.7222907679582625,0,0,0,correct,>30,mid,False,False,True,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0010.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,mix::2277::gtzan_8_reggae.00011,0,1,1,31.825875,0.722428560256958,0.0161542993085573,0.5105462819724378,0.04288077354431152,partial_overlap,5.0,none,0.7222907679582625,0,0,0,correct,>30,mid,False,False,True,True,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,mix,split_internal_mix,mix::LibriSpeech::MusicGen,mix::2277::fake_music_MusicGen_9,0,1,1,8.684625,0.7116273641586304,0.0396438992936814,0.5100323246991456,-0.007237255573272705,crossfade,15.0,none,0.7222907679582625,0,0,0,correct,8-15,high,False,False,True,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0074.flac|data/raw/gtzan_unique_v2/blues.00019.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,mix::777::gtzan_0_blues.00019,0,1,1,33.993375,0.6807225346565247,0.1093948212745646,0.5093242206419366,0.011430799961090088,music_then_voice,-5.0,none,0.7222907679582625,0,0,0,correct,>30,low,False,False,True,False,confident
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0009.flac,librispeech_dev,librispeech_dev,LibriSpeech,2035,0,1,0,2.875,0.7179548740386963,0.0191131474342114,0.5083023560573507,-0.002331554889678955,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61943-0000.flac,librispeech_dev,librispeech_dev,LibriSpeech,6241,0,1,0,6.95,0.72012859582901,0.0099641853908067,0.507079272697549,0.02167654037475586,none,,none,0.7222907679582625,0,0,0,correct,4-8,not_mixed,False,False,False,False,confident
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac,librispeech_dev,librispeech_dev,LibriSpeech,2277,0,1,0,3.45,0.7098761796951294,0.0307599928134655,0.5061413236306301,-0.012910783290863037,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_4,mix::2035::gtzan_4_hiphop.00001,0,1,1,37.7551875,0.7109473347663879,0.0230759843878956,0.5045859296528402,0.04592412710189819,crossfade,-5.0,none,0.7222907679582625,0,0,0,correct,>30,low,False,False,True,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data/raw/gtzan_unique_v2/country.00040.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,mix::777::gtzan_2_country.00040,0,1,1,33.113375,0.7069917321205139,0.0268551052876785,0.5029507440706633,0.010568380355834961,music_then_voice,10.0,none,0.7222907679582625,0,0,0,correct,>30,high,False,False,True,False,confident
val_a,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac,asvspoof2019,asvspoof2019,bonafide,LA_0086,0,1,0,2.5154375,0.6705594062805176,0.1098008768988833,0.5023318474660272,-0.0516628623008728,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0033.flac,librispeech_dev,librispeech_dev,LibriSpeech,3170,0,1,0,2.465,0.6831128001213074,0.0327685299341669,0.4880095190651652,-0.06310772895812988,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac,librispeech_dev,librispeech_dev,LibriSpeech,777,0,1,0,3.1,0.680515468120575,0.0356043108973556,0.4870421209536091,-0.034250617027282715,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_a,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0007.flac|data/raw/gtzan_unique_v2/country.00069.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,mix::3000::gtzan_2_country.00069,0,1,1,36.978375,0.6529208421707153,0.0574273479773934,0.47427279391271876,-0.02303403615951538,voice_then_music,-5.0,none,0.7222907679582625,0,0,0,correct,>30,low,False,False,True,False,confident
val_a,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5034418.flac,asvspoof2019,asvspoof2019,bonafide,LA_0094,0,1,0,1.5766875,0.6414836645126343,0.0706787158746871,0.47024217992125006,-0.09511536359786987,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_a,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61943-0002.flac,librispeech_dev,librispeech_dev,LibriSpeech,6241,0,1,0,2.735,0.6467392444610596,0.0136337120767798,0.45680758474577565,-0.061161041259765625,none,,none,0.7222907679582625,0,0,0,correct,<=4,not_mixed,False,False,False,False,confident
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0132.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0233.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_c5e69f::fake_music_AudioLDM2_23,1,1,1,11.4286875,0.8149914741516113,0.9978588907205436,0.869851699122291,0.07218623161315918,voice_then_music,15.0,none,0.7330639126095666,1,0,0,correct,8-15,high,False,False,True,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0132.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_c5e69f,1,1,0,6.768625,0.8065531253814697,0.9987241483356348,0.8642044322677191,0.06641280651092529,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0287.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_fa719a,1,1,0,3.6339375,0.8043832182884216,0.9976251214131924,0.8623557892258529,0.05756866931915283,none,,none,0.7330639126095666,1,0,0,correct,<=4,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394_WF7_1.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_76ddde,1,1,0,5.5031875,0.8025791645050049,0.9969065398901068,0.8608773771205354,0.06956315040588379,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0250.wav|data/raw/gtzan_unique_v2/hiphop.00052.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_4,mix::wavefake_d533f6::gtzan_4_hiphop.00052,1,1,1,37.4089375,0.7980960011482239,0.999248785468528,0.858441836444315,0.10219413042068481,music_then_voice,5.0,none,0.7330639126095666,1,0,0,correct,>30,mid,False,False,True,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0133.wav,wavefake_ajay,wavefake_ajay,WF5,wavefake_57bf80,1,1,0,7.6161875,0.7976024150848389,0.99920214104904,0.8580823328740992,0.04308861494064331,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0065.wav,mix,split_internal_mix,mix::WF1::AudioLDM2,mix::wavefake_7d8b1c::fake_music_AudioLDM2_6,1,1,1,12.0620625,0.7922876477241516,0.9992707288463042,0.8543825720607974,0.05011087656021118,partial_overlap,15.0,none,0.7330639126095666,1,0,0,correct,8-15,high,False,False,True,True,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0062.wav,wavefake_ajay,wavefake_ajay,WF5,wavefake_c38f2a,1,1,0,9.7291875,0.7915745377540588,0.99955474371592,0.8539685995426172,0.04864346981048584,none,,none,0.7330639126095666,1,0,0,correct,8-15,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0182.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_7ec8c6,1,1,0,7.767125,0.7912697196006775,0.9867647305040204,0.8499182228716804,0.04827171564102173,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0201.wav,wavefake_ajay,wavefake_ajay,WF2,wavefake_63c2e9,1,1,0,6.397125,0.785953164100647,0.9985898923098366,0.8497441825634038,0.04819267988204956,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0131.wav|data/raw/gtzan_unique_v2/rock.00097.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_9,mix::wavefake_8708ba::gtzan_9_rock.00097,1,1,1,33.9661875,0.7901804447174072,0.98354232515349,0.848189008848232,0.08795017004013062,crossfade,5.0,none,0.7330639126095666,1,0,0,correct,>30,mid,False,False,True,False,moderate
val_b,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac,asvspoof2019,asvspoof2019,A01,LA_0086,1,1,0,3.417375,0.7812884449958801,0.999804623542796,0.8468432985599549,0.03341197967529297,none,,none,0.7330639126095666,1,0,0,correct,<=4,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0039.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_bc09c4,1,1,0,5.0851875,0.7796491980552673,0.9966219399079054,0.8447410206110587,0.04886889457702637,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0365.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_a9c42f,1,1,0,7.8135625,0.7706792950630188,0.988542303144444,0.8360381974874463,0.028183162212371826,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394_WF7_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0099.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_76ddde::fake_music_AudioLDM2_9,1,1,1,9.9441875,0.7730576395988464,0.977365283614026,0.8343499328034003,0.06414872407913208,music_then_voice,0.0,none,0.7330639126095666,1,0,0,correct,8-15,mid,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0021.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_0e83c3::fake_music_AudioLDM2_2,1,1,1,8.267,0.7620202302932739,0.9894821450614252,0.8302588047237193,0.024685978889465332,partial_overlap,5.0,none,0.7330639126095666,1,0,0,correct,8-15,mid,False,False,True,True,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0268.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_f026a7,1,1,0,9.195125,0.7569780349731445,0.9986780620215088,0.8294880430876537,0.013833880424499512,none,,none,0.7330639126095666,1,0,0,correct,8-15,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0385.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_5,mix::wavefake_0d935e::gtzan_5_jazz.00034,1,1,1,36.24875,0.7539494037628174,0.9893079257852104,0.8245569603695352,0.05844372510910034,voice_then_music,10.0,none,0.7330639126095666,1,0,0,correct,>30,high,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0180.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0169.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_416cd0::fake_music_AudioLDM2_16,1,1,1,7.1401875,0.745998740196228,0.9945544258977722,0.8205654459066913,0.0352475643157959,simultaneous,10.0,none,0.7330639126095666,1,0,0,correct,4-8,high,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0385.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0255.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_0d935e::fake_music_AudioLDM2_25,1,1,1,5.735375,0.7429280877113342,0.99807849870519,0.8194732110094909,0.02378392219543457,simultaneous,15.0,none,0.7330639126095666,1,0,0,correct,4-8,high,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0251.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0207.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_1954fe::fake_music_AudioLDM2_20,1,1,1,13.9538125,0.7667759656906128,0.93951954176196,0.8185990385120169,0.07511484622955322,voice_then_music,-5.0,none,0.7330639126095666,1,0,0,correct,8-15,low,False,False,True,False,moderate
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac|data/raw/gtzan_unique_v2/hiphop.00056.wav,mix,split_internal_mix,mix::A02::GTZAN_genre_4,mix::LA_0094::gtzan_4_hiphop.00056,1,1,1,32.989,0.7453247904777527,0.9865184812860122,0.8176828977202305,0.061792075634002686,music_then_voice,15.0,none,0.7330639126095666,1,0,0,correct,>30,high,False,False,True,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0239.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_fce293,1,1,0,5.03875,0.7400509715080261,0.9936811847987752,0.8161400354952508,0.012992322444915771,none,,none,0.7330639126095666,1,0,0,correct,4-8,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0253.wav|data/raw/gtzan_unique_v2/rock.00042.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_9,mix::wavefake_b08f5e::gtzan_9_rock.00042,1,1,1,34.28875,0.7481247782707214,0.9536181665270096,0.8097727947476079,0.05071735382080078,partial_overlap,0.0,none,0.7330639126095666,1,0,0,correct,>30,mid,False,False,True,True,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0287.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0253.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_fa719a::fake_music_AudioLDM2_25,1,1,1,8.02825,0.7417964339256287,0.9599561287596602,0.807244342375838,0.0671648383140564,crossfade,-5.0,none,0.7330639126095666,1,0,0,correct,8-15,low,False,False,True,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0437.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_d76e68,1,1,0,8.41725,0.7900948524475098,0.8470640060198792,0.8071855985192204,0.062102437019348145,none,,none,0.7330639126095666,1,0,0,correct,8-15,not_mixed,False,False,False,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0082.wav|data/raw/gtzan_unique_v2/reggae.00036.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_8,mix::wavefake_c6bc85::gtzan_8_reggae.00036,1,1,1,30.013375,0.7283948063850403,0.9652032577952242,0.7994373418080954,0.04711580276489258,simultaneous,5.0,none,0.7330639126095666,1,0,0,correct,>30,mid,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0424.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0021.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_843b5b::fake_music_AudioLDM2_2,1,1,1,11.006375,0.7804349660873413,0.8235757225001048,0.7933771930111703,0.036906421184539795,crossfade,10.0,none,0.7330639126095666,1,0,0,correct,8-15,high,False,False,True,False,moderate
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1345489.flac|data/raw/gtzan_unique_v2/jazz.00008.wav,mix,split_internal_mix,mix::A02::GTZAN_genre_5,mix::LA_0094::gtzan_5_jazz.00008,1,1,1,33.373875,0.6999078989028931,0.9990453910815964,0.7896491465565041,0.011855244636535645,crossfade,15.0,none,0.7330639126095666,1,0,0,correct,>30,high,False,False,True,False,moderate
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2265802.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0153.wav,mix,split_internal_mix,mix::A01::AudioLDM2,mix::LA_0094::fake_music_AudioLDM2_15,1,1,1,7.81775,0.7005152106285095,0.9951163476738834,0.7888955517421217,-0.030815601348876953,voice_then_music,5.0,none,0.7330639126095666,1,0,0,correct,4-8,mid,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0381.wav|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,mix,split_internal_mix,mix::WF7::MusicGen,mix::wavefake_43eee2::fake_music_MusicGen_21,1,1,1,13.194,0.7387997508049011,0.9014003409050024,0.7875799278349315,0.053886234760284424,music_then_voice,-15.0,none,0.7330639126095666,1,0,0,correct,8-15,low,False,False,True,False,moderate
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0251.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0123.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_1954fe::fake_music_AudioLDM2_12,1,1,1,15.636625,0.7310095429420471,0.9163302440905822,0.7866057532866076,0.05453699827194214,crossfade,-15.0,none,0.7330639126095666,1,0,0,correct,15-30,low,False,False,True,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0034.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_d70d2d,1,1,0,2.6819375,0.6993181109428406,0.989759547345972,0.7864505418637799,-0.041221022605895996,none,,none,0.7330639126095666,1,0,0,correct,<=4,not_mixed,False,False,False,False,moderate
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0107.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_045ed4,1,1,0,2.3104375,0.6955991983413696,0.9754858193791082,0.7795651846526912,-0.053415894508361816,none,,none,0.7330639126095666,1,0,0,correct,<=4,not_mixed,False,False,False,False,uncertain
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0089.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0101.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_015a35::fake_music_AudioLDM2_10,1,1,1,6.6981875,0.7338438630104065,0.880243611324767,0.7777637875047146,0.05129384994506836,partial_overlap,-10.0,none,0.7330639126095666,1,0,0,correct,4-8,low,False,False,True,True,uncertain
val_b,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0260.wav,wavefake_ajay,wavefake_ajay,WF7,wavefake_582f79,1,1,0,1.5093125,0.6806367039680481,0.996491676327226,0.7753931956758014,-0.08781933784484863,none,,none,0.7330639126095666,1,0,0,correct,<=4,not_mixed,False,False,False,False,uncertain
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0034.wav|data/raw/gtzan_unique_v2/reggae.00021.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_8,mix::wavefake_d70d2d::gtzan_8_reggae.00021,1,1,1,32.427125,0.7208817005157471,0.8548700030145137,0.761078191265377,0.041488587856292725,partial_overlap,10.0,none,0.7330639126095666,1,0,0,correct,>30,high,False,False,True,True,uncertain
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0174.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0271.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_710e6b::fake_music_AudioLDM2_27,1,1,1,8.980875,0.7369659543037415,0.7971840162292548,0.7550313728813955,0.05216771364212036,music_then_voice,-10.0,none,0.7330639126095666,1,0,0,correct,8-15,low,False,False,True,False,uncertain
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0280.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0117.wav,mix,split_internal_mix,mix::WF7::AudioLDM2,mix::wavefake_6f6fdd::fake_music_AudioLDM2_11,1,1,1,4.95875,0.7427399158477783,0.7746215763216239,0.752304413989932,0.06950932741165161,simultaneous,-10.0,none,0.7330639126095666,1,0,0,correct,4-8,low,False,False,True,False,uncertain
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0050.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_5,mix::wavefake_546240::gtzan_5_jazz.00034,1,1,1,30.013375,0.6933860778808594,0.8833926384408666,0.7503880460488614,0.016702651977539062,simultaneous,10.0,none,0.7330639126095666,1,0,0,correct,>30,high,False,False,True,False,uncertain
val_b,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0129.wav|data/raw/gtzan_unique_v2/metal.00004.wav,mix,split_internal_mix,mix::WF7::GTZAN_genre_6,mix::wavefake_7d0696::gtzan_6_metal.00004,1,1,1,39.702625,0.6843643188476562,0.8466962980540241,0.7330639126095666,-0.015316963195800781,crossfade,-10.0,none,0.7330639126095666,1,0,0,correct,>30,low,False,False,True,False,uncertain
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac|data/raw/gtzan_unique_v2/pop.00096.wav,mix,split_internal_mix,mix::bonafide::GTZAN_genre_7,mix::LA_0086::gtzan_7_pop.00096,0,1,1,34.965625,0.7276220917701721,0.7367664721704512,0.7303654058902558,0.026443004608154297,music_then_voice,-15.0,none,0.7330639126095666,0,0,0,correct,>30,low,False,False,True,False,uncertain
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0119.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::777::fake_music_AudioLDM2_11,0,1,1,5.8695,0.7133857011795044,0.6835370838520644,0.7044311159812724,0.030887484550476074,simultaneous,-5.0,none,0.7330639126095666,0,0,0,correct,4-8,low,False,False,True,False,uncertain
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/rock.00097.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,mix::6295::gtzan_9_rock.00097,0,1,1,33.453375,0.7493659853935242,0.5820431930763014,0.6991691476983574,0.022681713104248047,voice_then_music,-10.0,none,0.7330639126095666,0,0,0,correct,>30,low,False,False,True,False,uncertain
val_b,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac|data/raw/gtzan_unique_v2/reggae.00036.wav,mix,split_internal_mix,mix::bonafide::GTZAN_genre_8,mix::LA_0086::gtzan_8_reggae.00036,0,1,1,34.0788125,0.7699664831161499,0.4317214003108205,0.668492958274551,0.07973581552505493,music_then_voice,0.0,none,0.7330639126095666,0,0,0,correct,>30,mid,False,False,True,False,moderate
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0049.flac|data/raw/gtzan_unique_v2/disco.00023.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,mix::777::gtzan_3_disco.00023,0,1,1,32.763375,0.6856368780136108,0.5883390089126557,0.6564475172833243,-0.008467018604278564,voice_then_music,15.0,none,0.7330639126095666,0,0,0,correct,>30,high,False,False,True,False,moderate
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0037.flac|data/raw/gtzan_unique_v2/jazz.00019.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,mix::3000::gtzan_5_jazz.00019,0,1,1,39.833375,0.7199710011482239,0.379338619763763,0.6177812867328856,0.031334638595581055,crossfade,-15.0,none,0.7330639126095666,0,0,0,correct,>30,low,False,False,True,False,moderate
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0028.flac|data/raw/gtzan_unique_v2/metal.00026.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_6,mix::6295::gtzan_6_metal.00026,0,1,1,30.0001875,0.7499264478683472,0.268610055626873,0.6055315301959049,0.01757270097732544,simultaneous,-15.0,none,0.7330639126095666,0,0,0,correct,>30,low,False,False,True,False,moderate
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0271.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::777::fake_music_AudioLDM2_27,0,1,1,10.11225,0.729767918586731,0.2595189842198944,0.58869323827668,0.004315614700317383,music_then_voice,0.0,none,0.7330639126095666,0,0,0,correct,8-15,mid,False,False,True,False,moderate
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac|data/raw/gtzan_unique_v2/disco.00029.wav,mix,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,mix::6295::gtzan_3_disco.00029,0,1,1,30.013375,0.7142350673675537,0.2422893183097273,0.5726513426502058,-0.0030438899993896484,simultaneous,-10.0,none,0.7330639126095666,0,0,0,correct,>30,low,False,False,True,False,confident
val_b,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0253.wav,mix,split_internal_mix,mix::LibriSpeech::AudioLDM2,mix::6241::fake_music_AudioLDM2_25,0,1,1,10.1050625,0.7376881241798401,0.1840697802195175,0.5716026209917433,0.04261159896850586,simultaneous,5.0,none,0.7330639126095666,0,0,0,correct,8-15,mid,False,False,True,False,confident
