split,path,voice_fake,voice_present,segment_count,segment_scores,segment_spread
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,[0.715197741985321],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/blues.00043.wav,0,1,3,"[0.6586681604385376, 0.6660359501838684, 0.6604076623916626]",0.0073677897453308105
val_c,data/raw/gtzan_unique_v2/reggae.00011.wav,0,0,3,"[0.6230919361114502, 0.6286494731903076, 0.6304789185523987]",0.007386982440948486
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac,0,1,1,[0.6921941637992859],0.0
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1229215.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,1,1,3,"[0.674924373626709, 0.6690190434455872, 0.6671264171600342]",0.007797956466674805
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,1,1,3,"[0.6239398717880249, 0.6369002461433411, 0.6105092167854309]",0.026391029357910156
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,0,0,1,[0.7149428129196167],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0001.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,3,"[0.7164185643196106, 0.7137444019317627, 0.6803443431854248]",0.03607422113418579
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0044.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,2,"[0.6772410273551941, 0.7061868906021118]",0.028945863246917725
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,1,1,2,"[0.7540252208709717, 0.6852188110351562]",0.06880640983581543
val_c,data/raw/gtzan_unique_v2/jazz.00004.wav,0,0,3,"[0.6541664600372314, 0.6360435485839844, 0.6634851098060608]",0.027441561222076416
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0040.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,2,"[0.6880525946617126, 0.7292464375495911]",0.04119384288787842
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0005.flac|data/raw/gtzan_unique_v2/country.00023.wav,0,1,3,"[0.6283416748046875, 0.6415278315544128, 0.6596959829330444]",0.031354308128356934
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0223.wav|data/raw/gtzan_unique_v2/classical.00092.wav,0,1,3,"[0.6325751543045044, 0.6145668625831604, 0.5953755378723145]",0.03719961643218994
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,3,"[0.6714818477630615, 0.6738544702529907, 0.667868435382843]",0.005986034870147705
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac,0,1,1,[0.7382715940475464],0.0
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3075213.flac,1,1,1,[0.7714482545852661],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,3,"[0.6703278422355652, 0.6811898946762085, 0.6855406761169434]",0.015212833881378174
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac,0,1,2,"[0.689508855342865, 0.722891092300415]",0.03338223695755005
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/blues.00007.wav,1,1,3,"[0.6370822787284851, 0.6666730046272278, 0.6513893008232117]",0.029590725898742676
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,0,1,3,"[0.6570662260055542, 0.6579557061195374, 0.6717314124107361]",0.014665186405181885
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1600066.flac|data/raw/gtzan_unique_v2/disco.00066.wav,1,1,3,"[0.7360802888870239, 0.6502014994621277, 0.6790031790733337]",0.08587878942489624
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,[0.6940579414367676],0.0
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,2,"[0.7590932846069336, 0.7297768592834473]",0.029316425323486328
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2312030.flac|data/raw/gtzan_unique_v2/hiphop.00067.wav,1,1,3,"[0.6545385122299194, 0.6492466926574707, 0.6495513319969177]",0.0052918195724487305
val_c,data/raw/gtzan_unique_v2/rock.00042.wav,0,0,3,"[0.6689079999923706, 0.6811639666557312, 0.6702742576599121]",0.012255966663360596
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0012.wav,0,1,2,"[0.6966065168380737, 0.7024415135383606]",0.005834996700286865
val_c,data/raw/gtzan_unique_v2/classical.00028.wav,0,0,3,"[0.6487210392951965, 0.6407219767570496, 0.6522430181503296]",0.01152104139328003
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,1,1,1,[0.7097052335739136],0.0
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav|data/raw/gtzan_unique_v2/pop.00028.wav,1,1,3,"[0.7095009684562683, 0.658187747001648, 0.6530804634094238]",0.05642050504684448
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,[0.699741780757904],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0045.flac|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,1,2,"[0.629572868347168, 0.5963470935821533]",0.03322577476501465
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,2,"[0.7087450623512268, 0.7292789220809937]",0.020533859729766846
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,0,0,1,[0.7178540229797363],0.0
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,1,1,3,"[0.730984091758728, 0.696560800075531, 0.6907243132591248]",0.04025977849960327
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0029.flac,0,1,1,[0.7154223918914795],0.0
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0064.wav,0,0,1,[0.7095699906349182],0.0
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,0,1,[0.7140436768531799],0.0
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0094.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,0,1,2,"[0.7125173211097717, 0.7020562887191772]",0.010461032390594482
val_c,data/raw/gtzan_unique_v2/hiphop.00020.wav,0,0,3,"[0.6704075932502747, 0.6652901768684387, 0.6662998199462891]",0.0051174163818359375
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0010.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,3,"[0.6749678254127502, 0.6381192207336426, 0.629736065864563]",0.045231759548187256
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0030.flac|data/raw/gtzan_unique_v2/blues.00007.wav,0,1,3,"[0.664124071598053, 0.6712920069694519, 0.6579611301422119]",0.01333087682723999
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,3,"[0.7035336494445801, 0.6277276277542114, 0.6348642706871033]",0.07580602169036865
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0066.wav,0,0,1,[0.7176239490509033],0.0
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav,1,1,1,[0.7531763911247253],0.0
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4977330.flac,1,1,1,[0.745259165763855],0.0
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0257.wav,0,1,1,[0.7528753280639648],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61943-0002.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,0,1,1,[0.6984530091285706],0.0
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data/raw/gtzan_unique_v2/blues.00092.wav,1,1,3,"[0.6289517879486084, 0.6220365166664124, 0.7560465335845947]",0.13401001691818237
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0006_WF3_1.wav,1,1,2,"[0.740749716758728, 0.7469881176948547]",0.006238400936126709
val_c,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0182_WF3_1.wav,1,1,1,[0.756763219833374],0.0
val_c,data/raw/gtzan_unique_v2/rock.00058.wav,0,0,3,"[0.6511596441268921, 0.654719889163971, 0.6501848101615906]",0.004535079002380371
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8727197.flac|data/raw/gtzan_unique_v2/country.00061.wav,1,1,3,"[0.6435881853103638, 0.6627374887466431, 0.6651731729507446]",0.02158498764038086
val_c,data/raw/gtzan_unique_v2/country.00061.wav,0,0,3,"[0.6383994221687317, 0.6712998151779175, 0.6745404601097107]",0.036141037940979004
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0004.flac|data/raw/gtzan_unique_v2/rock.00001.wav,0,1,3,"[0.6765528917312622, 0.6350479125976562, 0.6246562004089355]",0.05189669132232666
val_c,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0004.flac,0,1,1,[0.755096435546875],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,1,2,"[0.7045918703079224, 0.7126646637916565]",0.00807279348373413
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0086.wav,0,0,1,[0.7199307084083557],0.0
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0208.wav,0,0,1,[0.7204107046127319],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0015.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,0,1,2,"[0.704725444316864, 0.7048883438110352]",0.00016289949417114258
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac,1,1,1,[0.6482073068618774],0.0
val_c,data/raw/gtzan_unique_v2/reggae.00038.wav,0,0,3,"[0.6373097896575928, 0.6348538994789124, 0.6415809392929077]",0.006727039813995361
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac,0,1,1,[0.689130425453186],0.0
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5034418.flac,0,1,1,[0.6580171585083008],0.0
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,3,"[0.6452705264091492, 0.6395075917243958, 0.6469932794570923]",0.007485687732696533
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,1,2,"[0.7193787097930908, 0.7006155848503113]",0.01876312494277954
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,2,"[0.6635193228721619, 0.6784690618515015]",0.0149497389793396
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,0,1,[0.7083038091659546],0.0
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac,1,1,1,[0.7198231816291809],0.0
val_c,data/raw/gtzan_unique_v2/classical.00042.wav,0,0,3,"[0.6802008152008057, 0.6805944442749023, 0.6874290704727173]",0.007228255271911621
val_c,data/raw/gtzan_unique_v2/classical.00097.wav,0,0,3,"[0.6158490180969238, 0.608510434627533, 0.60258948802948]",0.013259530067443848
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6193190.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,2,"[0.7353546619415283, 0.7000922560691833]",0.03526240587234497
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0200.wav,0,0,1,[0.714280366897583],0.0
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5405802.flac|data/raw/gtzan_unique_v2/disco.00058.wav,1,1,3,"[0.6710606813430786, 0.6532331109046936, 0.6495769619941711]",0.02148371934890747
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data/raw/gtzan_unique_v2/jazz.00012.wav,1,1,3,"[0.7414973378181458, 0.6422414183616638, 0.6446850895881653]",0.09925591945648193
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,2,"[0.6887021064758301, 0.6720854640007019]",0.016616642475128174
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0029.flac|data\raw\fake_music_generated\fake_music_MusicGen_0130.wav,0,1,2,"[0.739739716053009, 0.7444487810134888]",0.004709064960479736
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0005.flac|data/raw/gtzan_unique_v2/country.00023.wav,0,1,3,"[0.6711454391479492, 0.6942868828773499, 0.6891533136367798]",0.023141443729400635
val_d,data/raw/gtzan_unique_v2/classical.00097.wav,0,0,3,"[0.6595638990402222, 0.6579808592796326, 0.6526991128921509]",0.006864786148071289
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0118.wav,0,0,1,[0.7553106546401978],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,0,1,3,"[0.6859338879585266, 0.7103075981140137, 0.700613796710968]",0.02437371015548706
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0022.flac,0,1,1,[0.7204908132553101],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data/raw/gtzan_unique_v2/blues.00092.wav,1,1,3,"[0.656394898891449, 0.6553319692611694, 0.7332544326782227]",0.07792246341705322
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0152.wav,0,1,2,"[0.659210205078125, 0.6937848329544067]",0.03457462787628174
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,1,1,3,"[0.6670284867286682, 0.6527506113052368, 0.6700470447540283]",0.017296433448791504
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0015.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,0,1,2,"[0.7398731708526611, 0.7401118874549866]",0.00023871660232543945
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,[0.72344970703125],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_1272-128104-0000.flac,0,1,1,[0.7866303324699402],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,3,"[0.7283012866973877, 0.6701277494430542, 0.6734508872032166]",0.058173537254333496
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0039.flac|data/raw/gtzan_unique_v2/jazz.00012.wav,0,1,3,"[0.699665904045105, 0.6556649804115295, 0.6577011942863464]",0.04400092363357544
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9012332.flac|data\raw\fake_music_generated\fake_music_MusicGen_0170.wav,1,1,1,[0.7397741675376892],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,[0.6571572422981262],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac,0,1,1,[0.6851529479026794],0.0
val_d,data/raw/gtzan_unique_v2/classical.00089.wav,0,0,3,"[0.6514452695846558, 0.6099844574928284, 0.625194251537323]",0.04146081209182739
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav|data/raw/gtzan_unique_v2/pop.00028.wav,1,1,3,"[0.694340705871582, 0.6537771821022034, 0.6582241058349609]",0.04056352376937866
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5305063.flac|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,[0.7385634183883667],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0020.flac,0,1,1,[0.6617101430892944],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0004.flac|data/raw/gtzan_unique_v2/rock.00001.wav,0,1,3,"[0.719348669052124, 0.678735077381134, 0.6721718311309814]",0.04717683792114258
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0233_WF2_1.wav,1,1,1,[0.7580835819244385],0.0
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7333217.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,1,1,1,[0.7401342391967773],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0028.flac,0,1,2,"[0.7598525285720825, 0.7752610445022583]",0.015408515930175781
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2312030.flac|data/raw/gtzan_unique_v2/hiphop.00067.wav,1,1,3,"[0.6664285659790039, 0.6898778080940247, 0.6909136176109314]",0.02448505163192749
val_d,data/raw/gtzan_unique_v2/classical.00073.wav,0,0,3,"[0.6411429047584534, 0.6609739661216736, 0.6319563984870911]",0.02901756763458252
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,2,"[0.7218651175498962, 0.7280089259147644]",0.006143808364868164
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,0,1,[0.7437929511070251],0.0
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,0,0,1,[0.7492364645004272],0.0
val_d,data/raw/gtzan_unique_v2/classical.00056.wav,0,0,3,"[0.7649216651916504, 0.7738415002822876, 0.7616701126098633]",0.012171387672424316
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149874-0002.flac,0,1,1,[0.7434500455856323],0.0
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0005.wav,1,1,2,"[0.7459589838981628, 0.741420567035675]",0.004538416862487793
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0016.flac,0,1,1,[0.6881372928619385],0.0
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac,1,1,1,[0.743020236492157],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149896-0028.flac,0,1,1,[0.6750200390815735],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0137.wav|data/raw/gtzan_unique_v2/classical.00031.wav,1,1,3,"[0.6798020005226135, 0.7032554149627686, 0.6708101034164429]",0.032445311546325684
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0223.wav|data/raw/gtzan_unique_v2/classical.00092.wav,0,1,3,"[0.6586524248123169, 0.5942038297653198, 0.598639726638794]",0.06444859504699707
val_d,data/raw/gtzan_unique_v2/disco.00086.wav,0,0,3,"[0.7339927554130554, 0.7508953809738159, 0.7537921667098999]",0.019799411296844482
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,0,0,1,[0.7428191900253296],0.0
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/blues.00043.wav,0,1,3,"[0.6950061917304993, 0.7047690153121948, 0.6929013729095459]",0.011867642402648926
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0013.flac,0,1,1,[0.7277660369873047],0.0
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3055456.flac,1,1,1,[0.6595631837844849],0.0
val_d,data/raw/gtzan_unique_v2/jazz.00012.wav,0,0,3,"[0.6622065901756287, 0.6617439389228821, 0.6585290431976318]",0.003677546977996826
val_d,data/raw/gtzan_unique_v2/rock.00027.wav,0,0,3,"[0.6888110041618347, 0.6920038461685181, 0.6683837175369263]",0.023620128631591797
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0013.flac,0,1,2,"[0.73796546459198, 0.7266288995742798]",0.011336565017700195
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0009.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,2,"[0.704295814037323, 0.715185284614563]",0.01088947057723999
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,0,0,1,[0.746004045009613],0.0
val_d,data/raw/gtzan_unique_v2/pop.00028.wav,0,0,3,"[0.7290066480636597, 0.7396535873413086, 0.7687976360321045]",0.039790987968444824
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5405802.flac|data/raw/gtzan_unique_v2/disco.00058.wav,1,1,3,"[0.7196004390716553, 0.7037433385848999, 0.7025065422058105]",0.017093896865844727
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,0,1,[0.7548548579216003],0.0
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0029.wav,1,1,1,[0.7252259850502014],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0013.flac,0,1,1,[0.7393769025802612],0.0
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0152.wav,0,0,1,[0.7511616349220276],0.0
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0033.flac,0,1,2,"[0.7352827191352844, 0.7475253343582153]",0.012242615222930908
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0010.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,3,"[0.6890852451324463, 0.6678482294082642, 0.6650367379188538]",0.02404850721359253
val_d,data/raw/gtzan_unique_v2/classical.00029.wav,0,0,3,"[0.651800274848938, 0.6691247820854187, 0.6769512295722961]",0.025150954723358154
val_d,data/raw/gtzan_unique_v2/rock.00033.wav,0,0,3,"[0.7102090716362, 0.7176811099052429, 0.7250820994377136]",0.014873027801513672
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,3,"[0.7322257161140442, 0.7355961799621582, 0.713050901889801]",0.022545278072357178
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/hiphop.00056.wav,0,1,3,"[0.745880126953125, 0.6992000341415405, 0.7042819857597351]",0.04668009281158447
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,0,1,[0.7485888600349426],0.0
val_d,data/raw/gtzan_unique_v2/classical.00024.wav,0,0,3,"[0.6774337887763977, 0.685256838798523, 0.6813362836837769]",0.007823050022125244
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0027.flac,0,1,1,[0.7554383277893066],0.0
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2960848.flac|data/raw/gtzan_unique_v2/reggae.00021.wav,1,1,3,"[0.679241418838501, 0.6768315434455872, 0.6782909035682678]",0.0024098753929138184
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,1,2,"[0.7063364386558533, 0.6909091472625732]",0.01542729139328003
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0044.flac,0,1,2,"[0.7641376256942749, 0.7735934853553772]",0.009455859661102295
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2662915.flac|data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,1,1,[0.7058362364768982],0.0
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac,1,1,1,[0.7780486941337585],0.0
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0173.wav,1,1,1,[0.7427253723144531],0.0
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,2,"[0.6698952317237854, 0.6660202145576477]",0.0038750171661376953
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac,1,1,1,[0.7938554883003235],0.0
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0200.wav,0,0,1,[0.7513551115989685],0.0
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7333217.flac|data\raw\fake_music_generated\fake_music_MusicGen_0066.wav,1,1,1,[0.7036234736442566],0.0
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0094.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,0,1,2,"[0.7092171311378479, 0.694130539894104]",0.015086591243743896
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,1,2,"[0.7284359335899353, 0.7355409860610962]",0.007105052471160889
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8727197.flac|data/raw/gtzan_unique_v2/country.00061.wav,1,1,3,"[0.6899681091308594, 0.7090325951576233, 0.7114374041557312]",0.021469295024871826
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0040.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,2,"[0.7107650637626648, 0.7337648272514343]",0.02299976348876953
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav,1,1,1,[0.7414981126785278],0.0
