split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.5945971102585565,0.3977989134746877,0.7913953070424253,True,True,30.013375,0.7045820355415344,5.5989964664604486e-08,0.6831392049789429,5.2223914082105694e-08,0.43149933218955994,0.9999999403953552,0.01978520303964615,0.85402911901474
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.4564953095017583,0.453854627518072,0.45913599148544465,True,True,30.0001875,0.7290270328521729,6.623661192861618e-07,0.7015089392662048,6.323927550511144e-07,0.3449114263057709,0.9999997019767761,0.024871766567230225,0.783848762512207
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.5227794317242165,0.514244496900734,0.5313143665476989,True,True,30.0001875,0.68274986743927,2.2415168132283725e-05,0.6654388308525085,2.1703908714698628e-05,0.4567478597164154,0.9999752044677734,0.024051008746027946,0.8499942421913147
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.008644621322870371,0.009884721727972015,0.007404520917768727,True,True,11.12,0.739090085029602,0.28521865606307983,0.744469404220581,0.2817001938819885,0.9714100360870361,0.21041664481163025,0.8370037078857422,0.03126218542456627
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.010946417687124727,0.010946417687124727,,False,True,5.85,0.723494291305542,0.2219163328409195,0.7297899127006531,0.21636991202831268,0.9714275598526001,0.24767836928367615,0.8418967723846436,0.025887176394462585
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01469286618649217,0.01469286618649217,,False,True,5.585,0.7752651572227478,0.2964252233505249,0.7774071097373962,0.2940841615200043,0.9798683524131775,0.19447748363018036,0.8407445549964905,0.040049128234386444
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.017502846494641833,0.017502846494641833,,False,True,4.29,0.7197710275650024,0.5208849906921387,0.7209017872810364,0.5320389866828918,0.9207059144973755,0.12653540074825287,0.8492860198020935,0.025473494082689285
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997408421239609,0.9997408421239609,,False,True,0.928625,0.646809995174408,0.3904973566532135,0.6745712161064148,0.36961930990219116,0.9792767763137817,0.03126056492328644,0.8181467056274414,0.028977086767554283
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF3,False,1.0,1.0,0.0,1.0,0.0,0.9964169788770081,0.9964169788770081,,False,True,8.04575,0.7643277049064636,0.6027520895004272,0.7690610885620117,0.615966796875,0.9728416204452515,0.15292811393737793,0.7575916051864624,0.0372110940515995
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.029390704429348637,0.03828898054534775,0.02049242831334952,True,True,16.98,0.692141056060791,0.5513688325881958,0.7015800476074219,0.547015905380249,0.9794839024543762,0.18605691194534302,0.7500959038734436,0.01681770570576191
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.3619052494241214,0.3977939106254533,0.3260165882227895,True,True,30.0001875,0.6962937116622925,2.3329440068664553e-07,0.6720553040504456,2.1876374489693262e-07,0.3967442512512207,0.9999997019767761,0.05331508442759514,0.8491940498352051
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.012026270289763654,0.012026270289763654,,False,True,3.41,0.6947199702262878,0.09437207877635956,0.7070299983024597,0.08756555616855621,0.9558669328689575,0.23205450177192688,0.8375869393348694,0.013136469759047031
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9983302217603424,0.9983302217603424,,False,True,3.3436875,0.7673141360282898,0.4940982162952423,0.7745330333709717,0.500245213508606,0.9842952489852905,0.07560573518276215,0.9039740562438965,0.013231119140982628
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01356822686192786,0.01356822686192786,,False,True,3.585,0.717732846736908,0.33203038573265076,0.7243875861167908,0.3206055760383606,0.9820606708526611,0.13242292404174805,0.8666702508926392,0.017313670367002487
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.008552885112330133,0.01177265182465889,0.005333118400001376,True,True,8.69,0.7432208061218262,0.4994508624076843,0.7480370998382568,0.5081125497817993,0.9520512819290161,0.1381826102733612,0.7950066924095154,0.031158749014139175
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9983992463936505,0.9983992463936505,,False,True,3.5378125,0.6771879196166992,0.45399466156959534,0.6892608404159546,0.45162075757980347,0.9594390988349915,0.04512415826320648,0.6745551228523254,0.01353691890835762
codec_resample12_q12,codec_resample12_q12,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.9963279095503192,0.9982308859681962,0.9944249331324422,True,True,9.99625,0.7751603126525879,0.5073707699775696,0.779841423034668,0.5177637338638306,0.9818295240402222,0.11231571435928345,0.8189170956611633,0.03775354102253914
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.03397644928259687,0.020064382878327045,0.047888515686866695,True,True,16.67,0.7809256315231323,0.6503756046295166,0.7837194204330444,0.6593269109725952,0.9734393954277039,0.22023174166679382,0.7862188220024109,0.031070485711097717
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.3474939964725984,0.3562121250395876,0.33877586790560915,True,True,30.013375,0.6872525215148926,7.774464393150993e-06,0.6665869355201721,7.4661479629867245e-06,0.4392258822917938,0.9999885559082031,0.02033146284520626,0.8167975544929504
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9997033806859768,0.9997033806859768,,False,True,4.632375,0.7520336508750916,0.44509610533714294,0.7577704787254333,0.44855067133903503,0.9756315350532532,0.06065530329942703,0.7168659567832947,0.018590353429317474
codec_resample12_q12,codec_resample12_q12,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9958205185296797,0.9958205185296797,,False,True,4.064875,0.6952875256538391,0.4478731155395508,0.7069927453994751,0.4438420832157135,0.9767972826957703,0.04360848665237427,0.7170906066894531,0.013909604400396347
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.3020889405480125,0.30333449722206784,0.30084338387395715,True,True,30.0001875,0.7168980836868286,1.2704916230177332e-07,0.6897135972976685,1.1827928148022693e-07,0.36767053604125977,0.9999997615814209,0.017783241346478462,0.9150790572166443
codec_resample12_q12,codec_resample12_q12,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.28058449524014467,0.2377019723611816,0.3234670181191077,True,True,30.013375,0.7059484720230103,0.00024506280897185206,0.6820297241210938,0.00023966330627445132,0.39888790249824524,0.9996261596679688,0.02014852501451969,0.8768489956855774
codec_resample12_q12,codec_resample12_q12,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.011265064521214223,0.017436883609696637,0.005093245432731808,True,True,11.975,0.7409242391586304,0.29200077056884766,0.7460302710533142,0.2863003611564636,0.9760425090789795,0.18631982803344727,0.8184615969657898,0.03384755924344063
